year,search term,sentence,score
2016,scholarship|awards,"DISCLAIMER: I'd like to say that this post is not meant to flame anyone or put a negative spotlight on anyone. The examples I highlighted below are simply the comments/questions that I spotted which inspired me to write this. I wouldn't want to start a discussion about education in Singapore here, nor would this a debate for JC vs Poly. Just a little background about myself - I was a comms student in poly, did pretty average for my GPA (3.5x), missed the uni application in my first year of army, got rejected by NTU ADM last year, finally got a late acceptance letter from ADM this year. So trust me when I say I can empathise with those who are still waiting for their acceptance letter, and why some people are asking certain questions here.Spoiler!Hi guys, care to give your opinions and views on SMU Business VS NUS Statistics?  Which one will have higher demand by employers? The answer to this is simple, ask yourself where do you want to work? MNC? Local startup? The big 4? Starting your own business? Government sector? The 'value' of a degree is only given to by the people looking at it. Even then, there are those companies in each category that would defy the stereotypical hiring policy. So my advice to the poster who asked this question is to define who are your said 'employers' first. If you have no idea where you want to work or which sector of business you want to be in, it might serve you better to understand more about the course to see which specific programme/school/school culture might suit you better rather which degree appeals more to 'employers'. It's better to make an informed choice yourself.Spoiler!Actually, people do look at where you study. I got a couple of friends in HR. They told me that they would also look at the university, course, GPA/grades, modules taken, then any leadership roles regardless of how many years of relevant work experience a person has. Some say they tend to give more priority to old boys/girls, alum, that sort of thing. I'm not saying you're wrong here buddy, and in fact you're correct in saying this! But like I mentioned previously, it depends on where you're applying for work at, what is the company's hiring policy, what are they looking for etc. Comments like this might mislead some to think that this one degree/choice of school will make or break their future. What your friends experienced are the hiring policies of their particular companies they work at, but it's definitely not the same across various companies.There's no 'one size fits all' answer to certain questions. There is also no 'only one single path' to success. Some students don't realise it yet. This is the point that I'm driving at - Students should not be afraid to seek out multiple answers to a single question. There is always more than one way to solve a single question. Isn't that how it is for Math too? There may be one solution given in the answer book but it doesn't mean that that's the only one.If you do not get your university placing in the public schools this year, there are many other options! For poly students, you can take a gap year and work first, try again next year or the year after, like what I was planning to do myself should I not get my placing this year. Work experience ain't a bad idea too. For JC students, you can always take the A's again (like what some here are planning to do), to get a better grade for your dream course on the next application. I had a friend who couldn't get pharmaceutical, retook his A's while serving NS, scored a much better grade and went on to pharmaceutical on a scholarship in the end. If you really want to study this year, then private schools might be a viable idea as well. Yes things might not have gone according to plan for you. You might have been taught your whole life that you must get into NTU/NUS/SMU, or that might have been pressure on yourself. But fact is, if you're not getting in (even after appeal), then it's on you to take your next step forward. You have to keep moving forward in life despite the obstacles you face. If you're really rejected in the end, allow yourself to be sad for a little while, then pick yourself up, make plans, take the next step forward and move on. You might have to take a little detour, but it doesn't mean you can't get there. It's just how badly you want it. I hope this lengthy post written at 3am in the morning would encourage some of you even a little, because I know what it's like to constantly fail at every turn and have life keep pushing you down. If it did, then I'm glad. ",13.838287155833926
2016,scholarship|awards,"razorlala wrote:  1) its not ****ing 20% overall. NOT. EVEN. CLOSE. if u wanna make it in uni, learn to google. 2) there is a fair share of foreigners in biz. FASS is a dumping ground for sinkies who die die also wanna get a local degree. most useless faculty with the lowest employment rate n the ppl who graduate almost always end up doing smth non-related. 3) fyi foreigner % is about 40% for NTU, and more than half for NUS(nus hasnt selectively omit certain stats for years). the last time they release the % there was close to half and there was an uproar among the locals, so these few years they choose to hide it. and having worked in NUS as admin clerk for a while, ull be pissed at the amount of PRCs who are receiving scholarships and yet cant understand the english on the application forms 4) trust me, ALL. and i mean EVERY. SINGLE. ONE. of the seats offered to foreigners WILL DEFINITELY have locals willing to take. NUS and NTU has failed in the teaching criteria for the uni ranking. so to make up for it, they buff up the 'diversity' assessment criteria. profs are forced to produce 7 research papers a year or else face a bad rating from the uni. 5) last but not least, these foreigner cnts are taking tuition grant from MOE. 20k EACH. that is SINKIE'S money. many sh!tbags come here cause their country's degree is fking useless and its fkin cheap aft the free tuition grant to get a NUS/NTU degree. also there are foreigner scum that studied here since jc/poly and choose not to take PR, staying here as a freeloader until they are old enuf so as to skip army. n the locals here have to pause studies for 2 years. 1. Where's your source? Here is mine: https://blog.nus.edu.sg/provost/2011/11/04/leveraging-on-diversity/ From NUS provost himself. Maybe you're talking about grad students, but we are talking about undergrads only since this is a degree sub-forum. As it stands, the percentage is 18% 2. FASS dumping ground then engineering is what? Fass is BBB/B whereas Ntu mech engineering is CCC/B.  3. Again not true, unless you have actual proof to show. Your stats may be true for graduate students, but clearly false for undergrads. 4. Of course there will be willing Singaporeans. But are there willing and qualified Singaporeans? Liddat Ntu NUS must take in those with bad grades also if they have to admit all willing Singaporeans right? Engineering IGP already so low at CCC and CCD. How much lower should the standard be? UUU? 5. Yeah. One thing you left out is that every single singaporean is also a recepient of the same MOE grant of 20k. And you know what? Even after this moe grant, foreigners still pay $17,100 a year. Singaporeans pay $8050 a year for ntu. Furthermore, if you haven't been around Long in this thread, you'll realise that foreigners have it much harder to get into our local Uni. For us, CCC liao can get in. For them at least an AAB will suffice.",12.808749525076287
2016,scholarship|awards,"Aomatsu wrote:  Background: Diploma in Accountancy Applied for: ACBS Just finished my interview with NTU NBS, and here are few examples of questions they asked;Generic Questions 1. Describe yourself. 2. Why do you think we should accept you? How can you contribute to NTU? 3. Did you apply in other Universities as well?Probing Questions 1. Describe yourself in 2 sentences. [Stress Test -1] 2. Describe yourself in only 3 words. [Stress Test -1] 3. Which community areas did you serve? [Probing CCAs & Interests -2] 4. Why didn't you apply for Humanities & Social Studies instead? [Probing CCAs & Interests -2] 5. Why do you still want to choose NTU instead of NUS? [Universities Choice -3] Below are just my opinions. The interview ended surprisingly faster than expected - far less than 10 minutes. However, there were no questions related to assess my competency for ACBS, and I guess that these questions are completely the same as single degree interview. Also, I doubt they even know what I actually applied for. So for those who are applying ACBS as well, do rest assure.  Comparing NTU and SMU, I find that NTU is more rigid in the way they conduct their interviews. They seem to have a list of standardized questions to be asked. Whereas for SMU, after I spoken about my attachment in one of the Big 4, the whole conversation was all about the work I did, and how I was able to cope with stress in the environment. Very friendly professors. As such, it is much easier to control your conversation topic for SMU. Again, in my opinion, NTU is more interested in how you can contribute to NTU. Whilst for SMU, the professors really want to know you as an individual. Also, the interviewers in NTU seem to be expressionless; it feels that I was talking to robots, but at the very least they did hold eye contact with me. Both are equally efficient in conducting their interviews nevertheless. Generally agree with Aomatsu.  Just to add on, I went for the ACBS interview back in 2014, because, you know, NS, and the main interviewer was Prof Valerie. We had a rather entertaining conversation and it was more of a chit-chat session than an interview. NTU knows what courses you applied for. She had my application form in hard copy on the table (in full view) and asked me why I applied for REP as my 2nd choice, and only put Accountancy (single degree) as the 3rd choice. Other than that, the main focus was definitely on how I would contribute NTU if they offered me a place/scholarship. Of course I talked about joining some clubs in NBS, my career goals and the various competitions/events at NTU which interest me. They didn't ask me those ""essay"" kind of questions though, but we chatted for around 20 minutes. It was a very light-hearted and enjoyable session and it felt really short in fact. After the interview, the prof invited me to apply for the USP. I also went for the SMU interview (also in 2014) for the double degree programme in Accountancy and Business. I remember being interviewed by Prof Seow and Prof Gary Pan. They seemed really concerned about whether I applied to NUS/NTU and asked me which I would pick if I was offered all 3. It somehow gave me the impression that they were being insecure/desperate. However, I liked the fact that they gave more attention to my hobbies and interests and focused less on academic achievements. I guess this is one example of SMU's holistic admissions process. They were also constantly marketing their school throughout the interview by asking me if I knew that their school of accountancy was ranked xxx in the BYU rankings etc, and kept comparing them to the other 2 unis. What I got out of that interview was that the profs at SMU are really passionate about what they do and that they're incredibly driven especially when it comes to building the school's reputation.  At the end of the day, both are local universities. Employers will lump NUS/NTU/SMU together anyway. So in terms of employability, no difference really. Choose the school which suits your personality better.",12.684889952580482
2016,scholarship|awards,"Mistwald04 wrote:  I understand what you mean, just that your post got me thinking. For the applicants using UAS for admission, maybe the people behind the scene needs to consider both the UAS and the ranking of choices. (E.g. If B who obtain UAS of 75 put Course X as first choice and C who obtain UAS of 80 put Course X as second choice, who should be admitted?) This is just a simple scenario but imagine there are many more cases like this. The admission office is not the one who make the final decision and each application needs to circulate through the different faculties? For those non quantifiable components, computer will not be able to do the job and the profs need to go through one by one to see who deserve an interview. But the most important point is that in this working society, people procrastinate. No one will be sitting there 8 hrs a day to deal with applications only. Most likely have some coffee breaks in between or chit chat or do other stuff while dealing with the mountains of applications.ChocolateCat wrote:  The non-quantifiable components like CCA, awards, other achievements are only for those who apply through/with non-academic achievements which has a separate 10% quota. The overwhelming majority of applicants is just based on their university admission score - Rank points for JC students, 80% GPA + 20% O's for poly students. This part should be simple sorting. Doesn't matter got 1000 or 10000 applicants.. computer can easily organize it almost instantly what. but yes, my point was it's not as simple as we think. just curious what is going on behind the scenes that is responsible for the delay. In case you missed my other post:  Feel free to correct me if anyone else has more info about this.  I've gotten a variety of answers from all different unis, some giving the politically correct answer of ""equal chances"", however it is indeed true that it is pretty much computerized when they tabulate your scores and your choices. From what I heard from the stuff, if your scores are too far from the cut-off, your application will not be reviewed by the respective faculties. Instead it will end off at the admission committee The admission committee consists of profs from the respective faculties, coming together to evaluate individuals who have applied for NAA or are of borderline. An interview is then held at the faculty for students they are interested in, where they'll write comments for the students, followed by a scoring rubric. This sheet is then passed back to the admission committee to make the FINAL call to give you an offer or not. (At least for NAA I know this is the procedure la). The faculty can only SUGGEST that you're a promising candidate. If you think about it, its the sad truth cause no way are they able to evaluate thousands of applicants manually and in detail, thus they always ask you to list your most important/outstanding qualities first. Appeals are normally quite hard, and is generally for students that have just gotten a new achievement, work experience, sat etc. Hope this helps",12.543888093636872
2016,scholarship|awards,"razorlala wrote:  1) its not ****ing 20% overall. NOT. EVEN. CLOSE. if u wanna make it in uni, learn to google. 2) there is a fair share of foreigners in biz. FASS is a dumping ground for sinkies who die die also wanna get a local degree. most useless faculty with the lowest employment rate n the ppl who graduate almost always end up doing smth non-related. 3) fyi foreigner % is about 40% for NTU, and more than half for NUS(nus hasnt selectively omit certain stats for years). the last time they release the % there was close to half and there was an uproar among the locals, so these few years they choose to hide it. and having worked in NUS as admin clerk for a while, ull be pissed at the amount of PRCs who are receiving scholarships and yet cant understand the english on the application forms 4) trust me, ALL. and i mean EVERY. SINGLE. ONE. of the seats offered to foreigners WILL DEFINITELY have locals willing to take. NUS and NTU has failed in the teaching criteria for the uni ranking. so to make up for it, they buff up the 'diversity' assessment criteria. profs are forced to produce 7 research papers a year or else face a bad rating from the uni. 5) last but not least, these foreigner cnts are taking tuition grant from MOE. 20k EACH. that is SINKIE'S money. many sh!tbags come here cause their country's degree is fking useless and its fkin cheap aft the free tuition grant to get a NUS/NTU degree. also there are foreigner scum that studied here since jc/poly and choose not to take PR, staying here as a freeloader until they are old enuf so as to skip army. n the locals here have to pause studies for 2 years. What an immature remark. Cant believe nus recruited you as a clerk. Whats with your hate towards foreigners or FASS? There is a cap already in place(google that on your own). The local universities are obliged to meet the quota, one way or another. Also, this is certainly off topic. There's no point in discussing further.",11.612299627659116
2016,scholarship|awards,"Havok_ex wrote:  The 20% cap is for overall. Of course, you wont see many foreigners in popular courses like biz, fass, law, med etc because singaporeans already want to go there. See the IGP can already tell that singaporeans dont want to go engineering. So foreigners get sent to science/engineering. That's why there are more foreigners there than in any other courses. 1) its not ****ing 20% overall. NOT. EVEN. CLOSE. if u wanna make it in uni, learn to google. 2) there is a fair share of foreigners in biz. FASS is a dumping ground for sinkies who die die also wanna get a local degree. most useless faculty with the lowest employment rate n the ppl who graduate almost always end up doing smth non-related. 3) fyi foreigner % is about 40% for NTU, and more than half for NUS(nus hasnt selectively omit certain stats for years). the last time they release the % there was close to half and there was an uproar among the locals, so these few years they choose to hide it. and having worked in NUS as admin clerk for a while, ull be pissed at the amount of PRCs who are receiving scholarships and yet cant understand the english on the application forms 4) trust me, ALL. and i mean EVERY. SINGLE. ONE. of the seats offered to foreigners WILL DEFINITELY have locals willing to take. NUS and NTU has failed in the teaching criteria for the uni ranking. so to make up for it, they buff up the 'diversity' assessment criteria. profs are forced to produce 7 research papers a year or else face a bad rating from the uni. 5) last but not least, these foreigner cnts are taking tuition grant from MOE. 20k EACH. that is SINKIE'S money. many sh!tbags come here cause their country's degree is fking useless and its fkin cheap aft the free tuition grant to get a NUS/NTU degree. also there are foreigner scum that studied here since jc/poly and choose not to take PR, staying here as a freeloader until they are old enuf so as to skip army. n the locals here have to pause studies for 2 years.",11.536729847806821
2016,scholarship|awards,"peterpater wrote:  Some are bigots, some like to stand on the very high moral pedestals.  You do not need to apologize for anyone la. I'm sure the previous posters do not need you to apologize on their behalf. I really do not understand why I need to be thankful that im born a Singaporean. What I should be thankfulis the selfless contributions of all our forefathers, who came over to a undelveloped land at an uncertain times, and they did not leave, instead they stayed to make this place better. I I am thankful to my parents for working hard and paying the taxes that led to the development of this country. I am thankful to all the Singaporean sons (myself included) that serves and brings about stability in the country which in turn bring about growth and development .  Now tell me, at which part did these foreign students that feels they should have a place over SG students fit in? At which part did their parents and forefathers fit in? It is a fact that scores of them are here on our scholarships and taking the limited places in our uni, it is a done deal and we LLST, the last thing they should do is to whine when some policies seems to favour locals over them. America once preached about its ethos of diversity and freedom, yet look at the state of the country. Racism is rampant and individualism trumps mutual understanding. I do not think this is the Singapore our forefathers want for us as well. Yes, many of us Singaporean have to thank our parents for the contribution they have made. But your comment seems to exclude naturalized citizens, who moved here 1 generation ago. Their children enjoy the privileges of being a Singapore, and does the fact that their parents aren't Singapore-born (and hence contributed little to the country) mean that they are any ""less Singaporean""? You are in the position to say all this because you have been blind to the number of privileges you have enjoyed throughout your life. How do you feel receiving the same comment should you try out for renown schools like Cambridge or Oxford? The reason you should be thankful of being born a Singaporean is for the same reason. If everyone had a choice, they would all want to be born into a rich family in a country with high standards of living. Your birth is only due to natural selection... In any case, quotas for international students and PRs are already fixed. Want to know the reason behind our high local university rankings? Do a little more research... The size of international faculty and students account for 10% of the criteria used in the QS World University Ranking. If we all want to maintain that ranking, you know what we should do.",11.226791487753678
2017,scholarship|awards,"gohjedrek wrote:  I think it's not very fair to say that louie didn't have his feelsbad moments. He just has higher expectations than the general populace when it comes to retaking A levels. Yes,he might not have gotten crappy results,but I can offer an alternative side of the story since I known him during my JC days. During my JC days,I didn't know louie till J2,when my friend invited him over to join us for a game of badminton on a Saturday in our JC. Back then, I only knew louie as being one of the best in maths/chem in my JC and he did well for that in his first A levels,so I was amazed that he was considering of retaking A's  with his results during NS(1yr my senior). He later,told me that he wasn't satisfied with his A levels results,as he hopes to get into pharmacy in NUS.  I lost contact with him,till I finished NS and I was surprised to learn that he took a gap yr after his NS,to volunteer in hospitals and also retake the A levels. I guess at this point of time,girls should be able to empathise with him at the very least,since he went through an extra yr after NS to re-do his A's. In fact,he told me his plans to re-take As this yr,but I advised him not to and to apply for university instead,since it's counter-intuitive to not go into uni,given his financial circumstances.(He can't consider overseas) Though he didn't get to pharmacy(I guess it's pharmacy's loss to not accept him), he got into nanyang scholarship programme,after all the efforts invested. I feel it's a valiant effort,coming from someone who didn't have any tuition,academic guidance during his period of retakes and still managed to make unconventional decisions(that might not seem logical to the majority) that guaranteed his success. Don't judge the book by it's cover,is all I have to say,to anyone who doubts that he doesn't experience emotional pain after each admission cycle. Emotional pain after each admission cycle? This is weird, anyone who did worse than him is suffering worse than him during the admission cycle. He did well to qualify for 95% of the courses in local university, but he is just being bent on getting into Pharmacy.  What Eddie previously meant that Louie was not the most suited person to share his experience about a success story from past failures. An example of a ''real success story'' would be middleofnowhere. He has already been performing extremely well in school, as well in A Levels. But in terms of providing advice to students who are retaking A levels (because they have failed), he will not be able to provide helpful advice. It is not a loss that Pharmacy did not accept him, but he did not fulfil the requirements set by the administration. You mentioned it as a courageous effort of him to retake A levels countless of time despite his financial difficulties, no tuition, etc. But, bear in mind, is he can choose not to retake A levels 4 times and enter Uni straight after NS, but he chose not to. He chose merely because he is obsessed into getting the course he wished to enter. Frankly speaking, from your entire paragraph, what are you trying to conclude? You kept harping on the fact that he retook A levels as if he has no choice, difficult economic situations, people must empathise him, he is really bold in making such decisions, etc.. But, you must not be biased in your opinions just because he is your classmate. I mean, also do clarify what emotional pain that he has to undergo? Being not able to enter Pharmacy, despite having tons of other choices waiting for him to choose from? There are many people out there with so little options to choose from, their emotional pain is far much worse than what he is facing.. Nevertheless, it is great that he finally resigned to his fate and know that he has a slim chance into entering Pharmacy. He should have done that 2 years back, and not clinging on to the hope that he can enter Pharmacy one day. If he had entered any course 2 years back, he can graduate earlier and support his family earlier.",12.733756700826277
2017,scholarship|awards,"Aizooom wrote:  Thanks for the reply! I'm actually currently an ITE (going to be graduating soon) student that's looking on to which polytechnics I should advance on and then subsequently, I intend on going to Uni to do a degree. While I think the PBL-pedagogy is great I would prefer something old school perhaps like at SP, NYP or maybe even NP. I would be okay with joining any of their generalised Business Diplomas, but because my lecturers here at ITE have been telling me to go to RP supposedly (""for increased chances to get top student and go to Uni"") hence that was where I was going with my original question on RP students who are mainly from R48, R52- what were their odds on advancing to University. Ultimately, I do not want to jeopardise my chances of getting to Uni if I go to RP, because I think even tho there are some benefits about PBL- the Big3 Unis still have some doubts & stigma about the learning style there at RP. At least that's what I heard when I talked to my lecturers.  Idk about you but I feel RP's Business or ""Management"" courses feels really lackluster in terms of what they cover unlike other Polys which offer dual specialisation options. Some of these which one can maybe even use in Uni? I would love to hear your thoughts. Thanks for the reply! I am from that prestigious poly with a motto in Malay ""Berkhidmat dengan Keahlian"". Lots of hype, smoke and mirror ... despite my academic excellence there. Still, I really believe that I am disadvantaged in life without PBL.  With regards to your concern, just concentrate on getting into a poly from ITE and let time dictate the outcome towards university. After all, it really ""is the singer not the song"". Meaning that if you excel in whatever you put your heart and mind to, the place you did it doesn't matter. Nothing can block your progress. You will then be positioned to do what you want to do. Not what you need to do. Like so many poor souls in this forum.  Be in the position where all university invites you to apply for priority (aka early) admission and lay out the 'red carpets' of talks, open house, individualised chats with professors, private group tours of labs, scholarship offers, etc. Be flagged by their admission scouts. Be sought after to add shine to their institutions. Win win. Got it?  Above all, be good to your parents. May you be well and happy. Amituofo",12.358906062705556
2017,scholarship|awards,"ainulmr98 wrote:  I went for the optional writing test they planned to implement. Not needed and not interview. They mentioned in the email about the optional test that they will still consider all shortlisted candidates for interview I think. Oh yah, for appeal cahnces: NUS choices: Computer Science, FASS, Nursing NTU Choices: Computer Sciences, Mathematical Sciences, Civil Engineering, EEE, Linguistics O Level Grades: A1 for HMT, B3 For pure geog and comb humans, A2 for a and e math, pure chem and phy A Level Grades: B for H2 Phy, A for PW, C for h2 chem, gp, h1 econs, h2 math Secretary of two school events, won two categories in national competition, almost 100 hours of volunteering ainulmr98 wrote:  Hi guys; need your advice. I recently went for NUS Social Sciences writing test. before, I was shortlisted for Nursing interview but withdraw from it. No other response. NTU did not contact me AT ALL. When I called them, they say my application is still processing. Very irritated and worried. I have rankpoint of 72.5 inc O lvl HMT, leadership experience and great CCA records (win a national competition, organised school events as secretary, almost 100 CiP hours) BUT no offer yet.  My friend with rp 75 and less stellar CCA records (we compared and even she admitted) was offered ntu and nus biomed eng w/o scholarship. She even alr accepted the one in NUS. When BOTH unis have higher 10th percentile rp of 80+??? I am already offered SUTD, which I am planning to take (acceptance deadline next tues) but still, why is NUS and NTU taking so long??? Really? I hate being harsh because I understand your anxiety all too well but if you bothered to take a look at NUS's biomed engineering and NTU's bioengineering, she easily meets the cutoff of 71.25 and while she's below the 10th percentile for NUS, do note that it's INDICATIVE and can fluctuate from year to year.  In 2011, it was 80RP but 2012, it dropped to 77.75 and 2013, it saw a MASSIVE drop to 71.25, increased to 72.5 in 2014 and 75 in 2015 so as you can see, your friend easily is within the cutoff. 72.5 for NUS FASS is pretty low and the fact you got called for an interview shows they are considering you but you have to realize that NUS fass has never dropped below 75 RP except in the year 2008, almost a decade ago so be patient. Your O levels don't mean anything in their consideration. How do I know? I have a 3 F9's for my O level cert but based on my A levels, I got accepted into NUS FASS.",11.962777061672236
2017,scholarship|awards,"Apollo97 wrote:  Lol well academically yes but not exactly cuz u didnt went thru the painful emotional part of the retake ( like the depression of really getting crappy results n not heing able to enter a single uni ...) I think it's not very fair to say that louie didn't have his feelsbad moments. He just has higher expectations than the general populace when it comes to retaking A levels. Yes,he might not have gotten crappy results,but I can offer an alternative side of the story since I known him during my JC days. During my JC days,I didn't know louie till J2,when my friend invited him over to join us for a game of badminton on a Saturday in our JC. Back then, I only knew louie as being one of the best in maths/chem in my JC and he did well for that in his first A levels,so I was amazed that he was considering of retaking A's  with his results during NS(1yr my senior). He later,told me that he wasn't satisfied with his A levels results,as he hopes to get into pharmacy in NUS.  I lost contact with him,till I finished NS and I was surprised to learn that he took a gap yr after his NS,to volunteer in hospitals and also retake the A levels. I guess at this point of time,girls should be able to empathise with him at the very least,since he went through an extra yr after NS to re-do his A's. In fact,he told me his plans to re-take As this yr,but I advised him not to and to apply for university instead,since it's counter-intuitive to not go into uni,given his financial circumstances.(He can't consider overseas) Though he didn't get to pharmacy(I guess it's pharmacy's loss to not accept him), he got into nanyang scholarship programme,after all the efforts invested. I feel it's a valiant effort,coming from someone who didn't have any tuition,academic guidance during his period of retakes and still managed to make unconventional decisions(that might not seem logical to the majority) that guaranteed his success. Don't judge the book by it's cover,is all I have to say,to anyone who doubts that he doesn't experience emotional pain after each admission cycle.",10.961633988959047
2017,scholarship|awards,"pepenim wrote:  Hi! Thanks so much for your reply sorry had to make you repeat  But erm I understand the merit part but my reasoning is that even though I have a merit (top 10% of graduating cohort), I don't have stellar GPA. I think this is mostly because I'm from a humanities dip which is more project based so hence more subjective in gradings. I know of friends in engineering with 3.9 GPA but no merit. So if I had a merit in let say a business course, I would have a 3.9 GPA and I believe that would give me a better shot at my course. You know what I mean? haha like there's no fair benchmark here so I tried to emphasise that a little in my appeal and requested for an interview.  I'm not from mass comm but I did talk about my experiences in marketing (i know it's slightly diff from advertising) like big scale projects and internship, as well as skills in designing, video editing etc in my personal statement (for DA) as well as appeal. I even mailed (not email lol) the dean and the programme department lol.  But I guess my chances are slim  maybe my O levels as well, didn't do very well ELR2B2 of 15. But if I had a 3.9 gpa?? Doubt that would make a diff lol. Life. Oh yes Humanities really much harder to score, but yeah glad you realise there's no fair benchmark. I think you can try to bank on your portfolio so far to give you an interview, but just don't hope so much?  Tbh speaking from my friends who were in mass comm, its already hard for them to make it into WKW, even if they meet the cut-off for poly. Not sure why but despite being a very hands-on, practical industry, they still favour JC kids more. I know an acquaintance who was offered scholarship simply because he had good A' Level results. I also have friends, who despite having a good portfolio of experience (internship with big companies, recommendation letter from their supervisors, took on side jobs related to the media), and did not manage to appeal successfully into WKW. But those who were from poly mass comm courses can get up to one year worth of exemption if I did not remember wrongly - on the provision if you get in lol.  Life is unfair, but more unfair to the poly kids. ",10.855497342651958
2017,scholarship|awards,"thank you so much for your detailed explanation!! how about scholarships? since the cohort is small, do people typically hold scholarships from companies/gov agencies? do you think it's difficult to attain the scholarships? (have v v stellar cca results+good grades) and I saw somewhere that some scholarships from maritime companies have bonds up to 10 years   not sure if it's true.agent_719 wrote:  I believe you are referring to A lvl results. Last year igp for a lvl indicate at least an A for 10th percentile. Poly gpa wise it went up constantly over the years.  To be fair, I believe all mods in uni are difficult to a certain extent. Not to forget there is grade moderation / bell curve too.  There are multiple reason why MS employment rates are high for every year.  First, out of all 3 local uni, only NTU offer a full 4 years Maritime course. Not much direct competition from NUS or SMU (I think SMU there is a Maritime econs concentration in one of their course).  International Maritime companies will naturally source for NTU MS graduates every year.  Secondly, the course have multiple internship opportunities available for student since year 1 (MS is a small family). Some companies are willing to offer you a position prior to graduation.  For the question on declining Maritime Industry : yes, the container industry is not doing well now. However, many companies are offering management trainee programme to groom prospective talents for the booming period. The declining period of an economy cycle are usually the best time to train talents. If you are a girl, you will probably graduate in 4 years time and I believe the economy may recover by then. Guy wise, 2 years of NS + 4 years to graduate, quite safe to say you are the luckier ones  Just my 2 cents worth of opinion  Oh ya for those who are interested in MS, there will be a guaranteed exchange programme to Norway BI in year 3 sem 1  Cheers ",10.275338366289702
2017,scholarship|awards,"Plow98 wrote:  Is there any downside to applying for admission to all Big 3 universities in Singapore? This would be a prudent move for safety on the part of the student; however, this move seem a tat unfair to the unis. Or perhaps it is the commonly accepted / expected practice here in our little red dot? All comments will be greatly appreciated please. Thank you.AmituofoYeah, it really isn't unfair to apply to multiple uni for the same course. It's more of a back-up and personal choice to apply to which uni you want to go . I chose NUS instead of NTU in the end, because of location and a more diverse spread of options for my major, despite the slight increase in competition. I think what isn't fair is for instance, you got into popular courses such as  medicine/law and dropped out due to personal reasons. This is unfair for potential students who tried so hard to enter into medica/law school, but failed to enter because you took their place and they could actually succeed. NUS/NTU opens up opportunities to transfer to these programmes if one is capable enough after the first year,so it helps to resolve the unfairness eventually. And I can give you a specific eg. as to why there is no downsides to applying for the Big 3 university. Let me illustrate this with a specific eg. with a friend's admission application 2 years back. (I applied in the same timeline too) My friend was not accepted into NTU med programme and was automatically offered scholarship with his second choice offer for bio sciences in NTU. During the scholarship talk, there was a girl who sounded out that she is opting out of the NTU scholarship, because she received an offer from NUS.(so basically, she got into NUS med,but failed to enter NTU) Hope this eg. explains that there aren't any downsides to applying for the different universities.",10.215762288956626
2017,scholarship|awards,"gohjedrek wrote:  Yeah, it really isn't unfair to apply to multiple uni for the same course. It's more of a back-up and personal choice to apply to which uni you want to go . I chose NUS instead of NTU in the end, because of location and a more diverse spread of options for my major, despite the slight increase in competition. I think what isn't fair is for instance, you got into popular courses such as  medicine/law and dropped out due to personal reasons. This is unfair for potential students who tried so hard to enter into medica/law school, but failed to enter because you took their place and they could actually succeed. NUS/NTU opens up opportunities to transfer to these programmes if one is capable enough after the first year,so it helps to resolve the unfairness eventually. And I can give you a specific eg. as to why there is no downsides to applying for the Big 3 university. Let me illustrate this with a specific eg. with a friend's admission application 2 years back. (I applied in the same timeline too) My friend was not accepted into NTU med programme and was automatically offered scholarship with his second choice offer for bio sciences in NTU. During the scholarship talk, there was a girl who sounded out that she is opting out of the NTU scholarship, because she received an offer from NUS.(so basically, she got into NUS med,but failed to enter NTU) Hope this eg. explains that there aren't any downsides to applying for the different universities. Thank you 'gohjedrek' for your kind advice. I will proceed to take up the invitation for an early admission exercise to secure a firm admission offer first; and will later apply for the remaining two unis during the application window in Feb 2018. Amituofo",10.049710239684726
2017,scholarship|awards,"LEEJIYOUNG wrote:  I am staying in ntu hall and I dont rly socialise with my hall mates. My routine is lecture > hall and mug. repeat. Some of my nus friends who dont stay in hall are wasting more than 2 hrs per day to travel. That is actually a significant amount of time wasted. Moreoever by the time u get home, u will be too tired to study after dinner and shower.if u got the money, just pay to win.However, there are a lot of distractions in hall too esp ppl playing mahjong overnight etc Thanks for your advice. I am staying in the west and have done test trips to both NUS and NTU computer schools to gauge time / traffic condition etc. You are absolutely right. Even from Jurong area, it still takes about 40 minutes one way to get to the nearer NUS. If we factor in the morning rush hour crowds at the various interchanges, the trip could be stressful. So I will take your advice and try to get into one of those programmes they have over at UTown.  As for hostel fees, like all my other education funding, I will need to place myself at the mercy of scholarship / bursary administrators again to move forward.  I too have almost 24/7 mahjong distractions at home, but my cheap imitation Beats Bluetooth headphone and non-stop Mantovani help to block out most noise.  Thank you. May you be well and happy, Ji Young.Amituofo",10.010908362539736
